timestamp,factor,MSFT,AAPL,XOM,JPM,JNJ,CAT,PG,AMZN,ECL,NEE,PLD,GOOGL
2007-07-24,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-24,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-24,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-25,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-26,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-27,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-30,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-07-31,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-01,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-02,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-03,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-06,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLB,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-07,XLU,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,SPY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,XLK,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,XLF,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,XLV,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,XLE,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,XLI,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,XLP,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
2007-08-08,XLY,0.08479337224893842,0.14997047291638904,0.18374109475342462,7.774838387378247e-05,0.1168436352154672,-0.32847379782473474,0.0066697723659313035,-0.22598435379332385,0.03608252490871244,0.8474478811165247,0.3938979524069262,-0.13632528471356287
